00000210	d450@kenkou-center.or.jp	木村 陽一	書類修正のお知らせ（R06-100）	2024-07-17T17:45:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0210\body.txt		C:\workspace\pub\folio\sample\mail\mail_0210\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0210
00000211	y539@hokuriku-shinko.or.jp	佐藤 誠	交付金に関するお問い合わせ（R06-100）	2024-05-17T11:04:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0211\body.txt		C:\workspace\pub\folio\sample\mail\mail_0211\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0211\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0211
00000212	t980@machizukuri.or.jp	森 美咲	申請内容の変更について（R06-100）	2024-06-26T11:31:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0212\body.txt		C:\workspace\pub\folio\sample\mail\mail_0212\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0212\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0212\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0212
00000213	c746@kokusai-koryu.or.jp	小林 千春	交付金に関するお問い合わせ（R06-101）	2024-04-22T11:45:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0213\body.txt		C:\workspace\pub\folio\sample\mail\mail_0213\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0213\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0213\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0213
00000214	p935@machizukuri.or.jp	村上 翔太	交付金申請書類の送付（R06-101）	2024-08-14T13:57:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0214\body.txt		C:\workspace\pub\folio\sample\mail\mail_0214\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0214\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0214\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0214
00000215	l635@kenkou-center.or.jp	村上 龍也	交付金に関するお問い合わせ（R06-101）	2024-07-19T08:35:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0215\body.txt		C:\workspace\pub\folio\sample\mail\mail_0215\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0215\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0215
00000216	z958@digital-edu.net	加藤 亮	交付金申請について（R06-102）	2024-08-10T09:14:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0216\body.txt		C:\workspace\pub\folio\sample\mail\mail_0216\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0216\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0216
00000217	p947@machizukuri.or.jp	林 光	書類修正のお知らせ（R06-102）	2024-04-02T17:16:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0217\body.txt		C:\workspace\pub\folio\sample\mail\mail_0217\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0217
00000218	h670@machizukuri.or.jp	松本 光	追加書類の送付（R06-102）	2024-04-04T16:51:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0218\body.txt		C:\workspace\pub\folio\sample\mail\mail_0218\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0218\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0218\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0218
00000219	j109@dentou-bunka.or.jp	橋本 健	交付金申請書類の送付（R06-103）	2024-06-12T09:20:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0219\body.txt		C:\workspace\pub\folio\sample\mail\mail_0219\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0219\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0219\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0219
00000220	y297@sangyo-shinko.or.jp	森 和子	交付金申請書類の送付（R06-104）	2024-09-06T16:52:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0220\body.txt		C:\workspace\pub\folio\sample\mail\mail_0220\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0220\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0220
00000221	l991@hokuriku-shinko.or.jp	木村 健一	追加書類の送付（R06-105）	2024-05-20T17:51:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0221\body.txt		C:\workspace\pub\folio\sample\mail\mail_0221\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0221
00000222	j210@kokusai-koryu.or.jp	伊藤 龍也	追加書類の送付（R06-105）	2024-08-04T11:21:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0222\body.txt		C:\workspace\pub\folio\sample\mail\mail_0222\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0222\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0222\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0222
00000223	x324@dentou-bunka.or.jp	三浦 千春	交付金に関するお問い合わせ（R06-105）	2024-07-03T11:21:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0223\body.txt		C:\workspace\pub\folio\sample\mail\mail_0223\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0223\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0223\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0223
00000224	r994@kankyo-suishin.or.jp	高橋 隆	不足書類の送付（R06-106）	2024-09-14T15:06:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0224\body.txt		C:\workspace\pub\folio\sample\mail\mail_0224\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0224\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0224\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0224
00000225	d530@sangyo-shinko.or.jp	佐藤 修	追加書類の送付（R06-106）	2024-09-04T09:40:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0225\body.txt		C:\workspace\pub\folio\sample\mail\mail_0225\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0225
00000226	k520@hokuriku-shinko.or.jp	高橋 太郎	申請内容の変更について（R06-106）	2024-08-10T17:18:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0226\body.txt		C:\workspace\pub\folio\sample\mail\mail_0226\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0226\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0226\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0226
00000227	n855@kodomo-mirai.org	加藤 健	申請内容の変更について（R06-107）	2024-09-01T09:10:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0227\body.txt		C:\workspace\pub\folio\sample\mail\mail_0227\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0227\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0227
00000228	f843@machizukuri.or.jp	加藤 直子	追加書類の送付（R06-108）	2024-04-10T11:11:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0228\body.txt		C:\workspace\pub\folio\sample\mail\mail_0228\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0228\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0228
00000229	k107@hokuriku-shinko.or.jp	坂本 幸子	申請書類の提出（R06-109）	2024-05-02T14:33:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0229\body.txt		C:\workspace\pub\folio\sample\mail\mail_0229\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0229\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0229
00000230	z271@fukushi-net.or.jp	小林 花子	申請内容の変更について（R06-109）	2024-04-25T12:17:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0230\body.txt		C:\workspace\pub\folio\sample\mail\mail_0230\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0230
00000231	o531@kankyo-suishin.or.jp	林 健一	交付金に関するお問い合わせ（R06-109）	2024-06-20T15:11:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0231\body.txt		C:\workspace\pub\folio\sample\mail\mail_0231\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0231\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0231\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0231
00000232	u331@bousai-net.or.jp	上田 光	申請書類の提出（R06-110）	2024-04-04T13:08:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0232\body.txt		C:\workspace\pub\folio\sample\mail\mail_0232\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0232\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0232
00000233	v349@kenkou-center.or.jp	池田 幸子	交付金申請書類の送付（R06-110）	2024-06-24T11:35:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0233\body.txt		C:\workspace\pub\folio\sample\mail\mail_0233\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0233\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0233\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0233
00000234	o624@kodomo-mirai.org	石井 綾	書類修正のお知らせ（R06-111）	2024-08-28T11:02:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0234\body.txt		C:\workspace\pub\folio\sample\mail\mail_0234\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0234\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0234\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0234
00000235	i543@fukushi-net.or.jp	上田 隆	交付金申請について（R06-112）	2024-05-20T11:11:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0235\body.txt		C:\workspace\pub\folio\sample\mail\mail_0235\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0235\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0235
00000236	e515@kokusai-koryu.or.jp	森 美咲	交付金に関するお問い合わせ（R06-112）	2024-07-02T16:14:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0236\body.txt		C:\workspace\pub\folio\sample\mail\mail_0236\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0236\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0236
00000237	z870@kokusai-koryu.or.jp	坂本 亮	追加書類の送付（R06-112）	2024-07-24T10:16:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0237\body.txt		C:\workspace\pub\folio\sample\mail\mail_0237\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0237\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0237
00000238	e960@fukushi-net.or.jp	岡田 大輔	追加書類の送付（R06-113）	2024-05-12T09:55:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0238\body.txt		C:\workspace\pub\folio\sample\mail\mail_0238\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0238\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0238
00000239	p335@kenkou-center.or.jp	高橋 千春	交付金申請について（R06-113）	2024-05-02T11:04:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0239\body.txt		C:\workspace\pub\folio\sample\mail\mail_0239\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0239
00000240	s682@dentou-bunka.or.jp	長谷川 恵子	書類修正のお知らせ（R06-114）	2024-06-03T12:52:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0240\body.txt		C:\workspace\pub\folio\sample\mail\mail_0240\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0240\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0240\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0240
00000241	y479@digital-edu.net	池田 明日香	交付金申請書類の送付（R06-114）	2024-09-08T14:05:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0241\body.txt		C:\workspace\pub\folio\sample\mail\mail_0241\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0241
00000242	v226@kodomo-mirai.org	池田 千春	不足書類の送付（R06-114）	2024-06-29T14:27:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0242\body.txt		C:\workspace\pub\folio\sample\mail\mail_0242\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0242
00000243	n261@fukushi-net.or.jp	中村 拓也	交付金に関するお問い合わせ（R06-115）	2024-05-15T14:39:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0243\body.txt		C:\workspace\pub\folio\sample\mail\mail_0243\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0243\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0243
00000244	s899@nogyo-shinko.or.jp	近藤 亮	追加書類の送付（R06-115）	2024-09-08T14:37:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0244\body.txt		C:\workspace\pub\folio\sample\mail\mail_0244\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0244\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0244
00000245	t286@kankyo-suishin.or.jp	上田 浩二	書類修正のお知らせ（R06-115）	2024-05-09T10:47:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0245\body.txt		C:\workspace\pub\folio\sample\mail\mail_0245\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0245\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0245
00000246	m705@kenkou-center.or.jp	村上 光	書類修正のお知らせ（R06-116）	2024-04-11T17:21:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0246\body.txt		C:\workspace\pub\folio\sample\mail\mail_0246\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0246
00000247	b436@hokuriku-shinko.or.jp	西村 綾	交付金申請書類の送付（R06-117）	2024-08-10T16:09:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0247\body.txt		C:\workspace\pub\folio\sample\mail\mail_0247\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0247\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0247
00000248	l810@digital-edu.net	福田 光	交付金申請について（R06-117）	2024-04-27T10:32:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0248\body.txt		C:\workspace\pub\folio\sample\mail\mail_0248\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0248
00000249	s315@digital-edu.net	吉田 誠	交付金申請について（R06-118）	2024-08-15T13:12:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0249\body.txt		C:\workspace\pub\folio\sample\mail\mail_0249\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0249
00000250	i457@sangyo-shinko.or.jp	池田 綾	申請内容の変更について（R06-119）	2024-08-10T08:53:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0250\body.txt		C:\workspace\pub\folio\sample\mail\mail_0250\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0250
00000251	q477@kankyo-suishin.or.jp	藤田 龍也	書類修正のお知らせ（R06-119）	2024-08-18T12:54:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0251\body.txt		C:\workspace\pub\folio\sample\mail\mail_0251\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0251\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0251
00000252	g600@kokusai-koryu.or.jp	松本 龍也	交付金に関するお問い合わせ（R06-119）	2024-06-03T17:05:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0252\body.txt		C:\workspace\pub\folio\sample\mail\mail_0252\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0252
00000253	p352@kanko-suishin.jp	吉田 龍也	追加書類の送付（R06-120）	2024-09-03T15:12:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0253\body.txt		C:\workspace\pub\folio\sample\mail\mail_0253\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0253\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0253
00000254	x276@sports-kitakanto.or.jp	佐藤 明日香	交付金申請について（R06-121）	2024-05-13T16:08:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0254\body.txt		C:\workspace\pub\folio\sample\mail\mail_0254\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0254
00000255	z659@kenkou-center.or.jp	池田 修	交付金申請書類の送付（R06-121）	2024-09-09T17:28:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0255\body.txt		C:\workspace\pub\folio\sample\mail\mail_0255\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0255
00000256	k962@sangyo-shinko.or.jp	岡田 真由美	追加書類の送付（R06-121）	2024-07-31T10:31:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0256\body.txt		C:\workspace\pub\folio\sample\mail\mail_0256\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0256\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0256\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0256
00000257	v201@hokuriku-shinko.or.jp	村上 修	追加書類の送付（R06-122）	2024-08-08T15:37:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0257\body.txt		C:\workspace\pub\folio\sample\mail\mail_0257\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0257\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0257\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0257
00000258	f284@hokuriku-shinko.or.jp	村上 龍也	交付金申請について（R06-122）	2024-07-18T13:04:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0258\body.txt		C:\workspace\pub\folio\sample\mail\mail_0258\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0258\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0258\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0258
00000259	p783@sports-kitakanto.or.jp	橋本 由美	交付金申請書類の送付（R06-123）	2024-06-05T13:00:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0259\body.txt		C:\workspace\pub\folio\sample\mail\mail_0259\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0259
00000260	u174@machizukuri.or.jp	高橋 綾	交付金申請書類の送付（R06-123）	2024-08-30T17:07:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0260\body.txt		C:\workspace\pub\folio\sample\mail\mail_0260\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0260
00000261	k356@digital-edu.net	高橋 健一	申請内容の変更について（R06-124）	2024-05-08T16:42:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0261\body.txt		C:\workspace\pub\folio\sample\mail\mail_0261\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0261\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0261
00000262	b123@bousai-net.or.jp	池田 浩二	不足書類の送付（R06-125）	2024-04-18T10:21:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0262\body.txt		C:\workspace\pub\folio\sample\mail\mail_0262\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0262\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0262\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0262
00000263	h466@nogyo-shinko.or.jp	小林 純	交付金申請書類の送付（R06-125）	2024-08-26T10:52:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0263\body.txt		C:\workspace\pub\folio\sample\mail\mail_0263\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0263\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0263\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0263
00000264	z814@digital-edu.net	福田 美咲	書類修正のお知らせ（R06-125）	2024-08-20T08:46:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0264\body.txt		C:\workspace\pub\folio\sample\mail\mail_0264\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0264\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0264\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0264
00000265	a545@green-energy-tohoku.co.jp	中村 太郎	交付金申請について（R06-126）	2024-08-08T10:18:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0265\body.txt		C:\workspace\pub\folio\sample\mail\mail_0265\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0265\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0265
00000266	v605@hokuriku-shinko.or.jp	加藤 幸子	書類修正のお知らせ（R06-127）	2024-08-29T14:24:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0266\body.txt		C:\workspace\pub\folio\sample\mail\mail_0266\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0266\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0266\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0266
00000267	y414@kokusai-koryu.or.jp	長谷川 雅子	追加書類の送付（R06-127）	2024-05-27T08:05:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0267\body.txt		C:\workspace\pub\folio\sample\mail\mail_0267\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0267
00000268	s644@kodomo-mirai.org	石井 裕子	交付金申請書類の送付（R06-127）	2024-05-05T10:58:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0268\body.txt		C:\workspace\pub\folio\sample\mail\mail_0268\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0268\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0268
00000269	i821@green-energy-tohoku.co.jp	藤田 真由美	書類修正のお知らせ（R06-128）	2024-07-29T14:32:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0269\body.txt		C:\workspace\pub\folio\sample\mail\mail_0269\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0269\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0269\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0269
00000270	k517@sports-kitakanto.or.jp	中村 由美	書類修正のお知らせ（R06-128）	2024-07-19T08:06:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0270\body.txt		C:\workspace\pub\folio\sample\mail\mail_0270\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0270\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0270
00000271	a333@digital-edu.net	山田 健一	書類修正のお知らせ（R06-129）	2024-09-25T16:42:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0271\body.txt		C:\workspace\pub\folio\sample\mail\mail_0271\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0271\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0271
00000272	f814@digital-edu.net	加藤 幸子	申請内容の変更について（R06-130）	2024-04-13T12:45:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0272\body.txt		C:\workspace\pub\folio\sample\mail\mail_0272\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0272\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0272
00000273	v666@bousai-net.or.jp	中村 陽一	申請書類の提出（R06-131）	2024-07-24T14:38:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0273\body.txt		C:\workspace\pub\folio\sample\mail\mail_0273\application.pdf	C:\workspace\pub\folio\sample\mail\mail_0273
00000274	z267@machizukuri.or.jp	伊藤 亮	交付金申請書類の送付（R06-131）	2024-04-24T09:45:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0274\body.txt		C:\workspace\pub\folio\sample\mail\mail_0274\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0274\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0274
00000275	f320@green-energy-tohoku.co.jp	藤田 雅子	申請内容の変更について（R06-132）	2024-08-07T12:15:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0275\body.txt		C:\workspace\pub\folio\sample\mail\mail_0275\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0275\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0275
00000276	v424@nogyo-shinko.or.jp	伊藤 美咲	交付金申請について（R06-132）	2024-04-01T14:37:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0276\body.txt		C:\workspace\pub\folio\sample\mail\mail_0276\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0276\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0276\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0276
00000277	e417@kenkou-center.or.jp	太田 一郎	申請内容の変更について（R06-132）	2024-07-24T10:49:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0277\body.txt		C:\workspace\pub\folio\sample\mail\mail_0277\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0277\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0277\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0277
00000278	s697@nogyo-shinko.or.jp	渡辺 陽一	交付金に関するお問い合わせ（R06-133）	2024-09-07T11:42:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0278\body.txt		C:\workspace\pub\folio\sample\mail\mail_0278\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0278\doc_1.pdf|C:\workspace\pub\folio\sample\mail\mail_0278\doc_2.pdf	C:\workspace\pub\folio\sample\mail\mail_0278
00000279	m724@digital-edu.net	前田 真由美	交付金に関するお問い合わせ（R06-133）	2024-08-02T14:43:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0279\body.txt		C:\workspace\pub\folio\sample\mail\mail_0279\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0279\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0279
00000280	e190@digital-edu.net	藤田 綾	申請書類の提出（R06-133）	2024-09-05T08:45:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0280\body.txt		C:\workspace\pub\folio\sample\mail\mail_0280\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0280\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0280
00000281	u898@sangyo-shinko.or.jp	長谷川 龍也	不足書類の送付（R06-134）	2024-08-15T13:13:00+09:00	受信トレイ/交付金申請	C:\workspace\pub\folio\sample\mail\mail_0281\body.txt		C:\workspace\pub\folio\sample\mail\mail_0281\application.pdf|C:\workspace\pub\folio\sample\mail\mail_0281\doc_1.pdf	C:\workspace\pub\folio\sample\mail\mail_0281
